IDENTIFIER,TITLE
BKAOPSLPSL11M,"Non-Food Credit of Scheduled Commercial Banks - Priority Sector Loans (Monthly, Old Classification)"
BKAOPSLSCT11M,"Priority Sector Loans of Scheduled Commercial Banks - State-Sponsored Organisations for SC/ST (Monthly, Old Classification)"
BKASCASHIH11F,Cash in Hand with Scheduled Commercial Banks (Fortnightly)
BKASCBCTTU11F,"Outstanding Credit of Scheduled Commercial Banks (Fortnightly, unadjusted)"
BKASCBGNPR11A,Gross NPAs of Scheduled Commercial Banks (%)
BKASCBIBOT11F,Investments in Bonds and Debentures by Scheduled Commercial Banks  - Others (Fortnightly)
BKASCBICPS11F,Investments in Commercial Papers by Scheduled Commercial Banks (Fortnightly)
BKASCBNFCO11F,"Outstanding Non-Food Credit of Scheduled Commercial Banks (Fortnightly, Adj for mergers)"
BKASCBNFCO11M,Outstanding Non-Food Credit of Scheduled Commercial Banks (Monthly)
BKASCRAGDI11Q,"Outstanding Credit of Scheduled Commercial Banks to Agriculture - Direct Finance (Quarterly, BSR1)"
BKASCRAGIN11Q,"Outstanding Credit of Scheduled Commercial Banks to Agriculture - Indirect Finance (Quarterly, BSR1)"
BKASCREITT11Q,"Outstanding Credit of Scheduled Commercial Banks - Information Technology and Telecommunications (Quarterly, BSR1)"
BKASCRERET11Q,"Outstanding Credit of Scheduled Commercial Banks - Retail Trade (Quarterly, BSR1)"
BKASCRESUR11Q,"Outstanding Credit of Scheduled Commercial Banks in Semi-Urban areas (Quarterly, BSR1)"
BKASCREURB11Q,"Outstanding Credit of Scheduled Commercial Banks in Urban areas (Quarterly, BSR1)"
BKASCRINCO11Q,"Outstanding Credit of Scheduled Commercial Banks to Industry  - Construction (Quarterly, BSR1)"
BKASCRINGJ11Q,"Outstanding Credit of Scheduled Commercial Banks to Industry  - Gems and Jewellery (Quarterly, BSR1)"
BKASCRINIF11Q,"Outstanding Credit of Scheduled Commercial Banks to Industry  - Infrastructure Construction (Quarterly, BSR1)"
BKASCRINIS11Q,"Outstanding Credit of Scheduled Commercial Banks to Industry  - Iron and Steel (Quarterly, BSR1)"
BKASCRINMP11Q,"Outstanding Credit of Scheduled Commercial Banks to Industry  - Metal Products (Quarterly, BSR1)"
BKASCRINNE11Q,"Outstanding Credit of Scheduled Commercial Banks to Industry  - Non-Edible Oils (Quarterly, BSR1)"
BKASCRINNF11Q,"Outstanding Credit of Scheduled Commercial Banks to Industry  - Non-ferrous metals (Quarterly, BSR1)"
BKASCRINTE11Q,"Outstanding Credit of Scheduled Commercial Banks to Industry  - Transport Equipment (Quarterly, BSR1)"
BKASCRINUT11Q,"Outstanding Credit of Scheduled Commercial Banks to Industry  - Electricity, Gas, Water (Quarterly, BSR1)"
BKASCRPRCC11Q,"Outstanding Personal Loans of Scheduled Commercial Banks - Credit Card Outstanding (Quarterly, BSR1)"
BKASFBKADN11Q,"Number of Loan Accounts of Foreign Banks to Agriculture - Direct Finance (Quarterly, BSR1)"
BKASFBKAGN11Q,"Number of Loan Accounts of Foreign Banks to Agriculture (Quarterly, BSR1)"
BKASFBKAND11A,"Number of Loan Accounts of Foreign Banks to Agriculture - Direct Finance (Annual, BSR1)"
BKASFBKBTC11A,"Outstanding Credit of Foreign Banks to Beverage & Tobacco (Annual, BSR1)"
BKASFBKCOC11A,"Outstanding Credit of Foreign Banks to Construction (Annual, BSR1)"
BKASFBKCON11A,"Number of Loan Accounts of Foreign Banks to Construction (Annual, BSR1)"
BKASFBKCPC11A,"Outstanding Credit of Foreign Banks to Chemicals & Chemical Products (Annual, BSR1)"
BKASFBKECN11A,"Number of Loan Accounts of Foreign Banks to Electricity Generation & Transmission (Annual, BSR1)"
BKASFBKELN11A,"Number of Loan Accounts of Foreign Banks to Electronic Machinery & Goods (Annual, BSR1)"
BKASFBKFIC11A,"Outstanding Credit of Foreign Banks to Financial Sector (Annual, BSR1)"
BKASFBKFVN11A,"Number of Loan Accounts of Foreign Banks to Processing of Fruits & Vegetables (Annual, BSR1)"
BKASFBKGWC11A,"Outstanding Credit of Foreign Banks to Gas, Steam & Water Supply (Annual, BSR1)"
BKASFBKHTC11A,"Outstanding Credit of Foreign Banks to Handloom Textiles & Khadi (Annual, BSR1)"
BKASFBKHTN11A,"Number of Loan Accounts of Foreign Banks to Handloom Textiles & Khadi (Annual, BSR1)"
BKASFBKIRC11A,"Outstanding Credit of Foreign Banks to Iron & Steel (Annual, BSR1)"
BKASFBKIRN11A,"Number of Loan Accounts of Foreign Banks to Iron & Steel (Annual, BSR1)"
BKASFBKMIC11A,"Outstanding Credit of Foreign Banks to Mining & Quarrying (Annual, BSR1)"
BKASFBKOCC11A,"Outstanding Credit of Foreign Banks to Other Chemical Products (Annual, BSR1)"
BKASFBKOFN11A,"Number of Loan Accounts of Foreign Banks to Others (Annual, BSR1)"
BKASFBKOMC11A,"Outstanding Credit of Foreign Banks to Other Manufacturing (Annual, BSR1)"
BKASFBKORN11A,"Number of Loan Accounts of Foreign Banks to Other Sectors (Annual, BSR1)"
BKASFBKPPN11A,"Number of Loan Accounts of Foreign Banks to Paper, Paper Products & Printing (Annual, BSR1)"
BKASFBKRPC11A,"Outstanding Credit of Foreign Banks to Rubber & Plastic Products (Annual, BSR1)"
BKASFBKRPN11A,"Number of Loan Accounts of Foreign Banks to Rubber & Plastic Products (Annual, BSR1)"
BKASFBKRSN11A,"Number of Loan Accounts of Foreign Banks to Recreation Services (Annual, BSR1)"
BKASFBKRTL11Q,"Outstanding Credit of Foreign Banks to Retail Trade (Quarterly, BSR1)"
BKASFBKRTN11A,"Number of Loan Accounts of Foreign Banks to Retail Trade (Annual, BSR1)"
BKASFBKSGN11A,"Number of Loan Accounts of Foreign Banks to Sugar (Annual, BSR1)"
BKASFBKTEN11A,"Number of Loan Accounts of Foreign Banks to Tea Processing (Annual, BSR1)"
BKASFBKTRL11Q,"Outstanding Credit of Foreign Banks to Trade (Quarterly, BSR1)"
BKASFBKTXC11A,"Outstanding Credit of Foreign Banks to Textiles (Annual, BSR1)"
BKASFBKVHN11Q,"Number of Loan Accounts of Foreign Banks to Vehicles (Quarterly, BSR1)"
BKASFBKWTN11A,"Number of Loan Accounts of Foreign Banks to Wholesale Trade (Annual, BSR1)"
BKASFBNNPA11A,Net NPAs of Foreign Banks
BKASMTAGIN11Q,"Outstanding Credit of Scheduled Commercial Banks to Agriculture - Indirect Finance in Metropolitan areas (Quarterly, BSR1)"
BKASMTEAGR11Q,"Outstanding Credit of Scheduled Commercial Banks to Agriculture in Metropolitan areas (Quarterly, BSR1)"
BKASMTINUT11Q,"Outstanding Credit of Scheduled Commercial Banks to Industry  - Electricity, Gas, Water in Metropolitan areas (Quarterly, BSR1)"
BKASMTPRED11Q,"Outstanding Personal Loans of Scheduled Commercial Banks - Education Loans in Metropolitan areas (Quarterly, BSR1)"
BKASFBKOTN11A,"Number of Loan Accounts of Foreign Banks to Other Textiles & Textile Products (Annual, BSR1)"
BKASMTINCO11Q,"Outstanding Credit of Scheduled Commercial Banks to Industry  - Construction in Metropolitan areas (Quarterly, BSR1)"
BKASNFCIBM11M,Scheduled Commercial Banks Credit to Industry  - Basic Metal and Metal Products (Monthly)
BKASNFCICE11M,Scheduled Commercial Banks Credit to Industry  - Cement (Monthly)
AGARKCOTPL18W,Estimated weekly acreage under Kharif crops (2018-19 season) - Other Pulses
AGARKCRAGI19W,Estimated weekly acreage under Kharif crops (2019-20 season) - Ragi
AGARKNBAJR19W,Normal weekly acreage under Kharif crops (2019-20 season) - Bajra
AGPRMOONGR11A,Production of Moong - Rabi
AGPROILSED11A,Production of Oilseeds
BKASCRINMF11Q,"Outstanding Credit of Scheduled Commercial Banks to Industry  - Manufacturing (Quarterly, BSR1)"
BKASFBKHCC11A,"Outstanding Credit of Foreign Banks to Heavy Industrial Chemicals (Annual, BSR1)"
BKASFBKTOC11A,"Outstanding Credit of Foreign Banks to Transport Operators (Annual, BSR1)"
BKASNFAGAD19M,"Non-Food Credit of Scheduled Commercial Banks - Agriculture (Monthly, Adj for mergers)"
BKASNFCELC11M,Scheduled Commercial Banks Credit to Industry  - Electronics (Monthly)
BKASCRINMQ11Q,"Outstanding Credit of Scheduled Commercial Banks to Industry  - Mining and Quarrying (Quarterly, BSR1)"
BKASNFCICN11M,Scheduled Commercial Banks Credit to Industry  - Construction (Monthly)
BKASNFCICO11M,Scheduled Commercial Banks Credit to Industry  - Other Chemicals (Monthly)
BKASNFCIEN11M,Scheduled Commercial Banks Credit to Industry  - Engineering (Monthly)
BKASNFCIGJ11M,Scheduled Commercial Banks Credit to Industry  - Gems and Jewellery (Monthly)
BKASNFCIIR11M,Scheduled Commercial Banks Credit to Industry  - Roads (Monthly)
BKASNFCIIS11M,Scheduled Commercial Banks Credit to Industry  - Ports (Monthly)
BKASNFCIND11M,Non-Food Credit of Scheduled Commercial Banks - Industry (Monthly)
BKASNFCIOT11M,Scheduled Commercial Banks Credit to Industry  - Other Industries (Monthly)
BKASNFCIWP11M,Scheduled Commercial Banks Credit to Industry  - Wood and Wood Products (Monthly)
BKASNFCPCC11M,Non-Food Credit of Scheduled Commercial Banks - Credit Card Outstanding (Monthly)
BKASNFCPCD11M,Non-Food Credit of Scheduled Commercial Banks - Consumer Durable Loans (Monthly)
BKASNFCPFD11M,Non-Food Credit of Scheduled Commercial Banks - Loans against Fixed Deposits (Monthly)
BKASNFCPLS11M,"Non-Food Credit of Scheduled Commercial Banks - Loans against Shares, Bonds etc (Monthly)"
BKASNFCPOT11M,Non-Food Credit of Scheduled Commercial Banks - Other Personal Loans (Monthly)
BKASNFCPSL11M,Non-Food Credit of Scheduled Commercial Banks - Priority Sector Loans (Monthly)
BKASNFCPVL11M,Non-Food Credit of Scheduled Commercial Banks - Vehicle Loans (Monthly)
BKASNFCSAD19M,"Non-Food Credit of Scheduled Commercial Banks - Computer Software (Monthly, Adj for mergers)"
BKASNFCSSH11M,Non-Food Credit of Scheduled Commercial Banks - Shipping (Monthly)
BKASNFCTEA11M,Scheduled Commercial Banks Credit to Industry  - Tea (Monthly)
BKASNFTHAD19M,"Non-Food Credit of Scheduled Commercial Banks - Tourism, Hotels and Restaurants (Monthly, Adj for mergers)"
BKASNFTOAD19M,"Non-Food Credit of Scheduled Commercial Banks - Transport Operators (Monthly, Adj for mergers)"
BKASNFWTAD19M,"Non-Food Credit of Scheduled Commercial Banks - Wholesale Trade (Monthly, Adj for mergers)"
BKASNUFEDU11Q,Number of Individual Education Loan Accounts (Female)
BKASNUFHSG11Q,Number of Individual Housing Loan Accounts (Female)
BKASNUFTOT11Q,Number of Individual Personal Loan Accounts (Female)
BKASNUICDU11Q,Number of Individual Consumer Durable Loan Accounts
BKASNUMVEH11Q,Number of Individual Vehicle Loan Accounts (Male)
BKASOSFCRD11Q,Outstanding Individual Personal Loans - Credit Card Receivables (Female)
BKASOSMCDU11Q,Outstanding Individual Personal Loans - Consumer Durable Loans (Male)
BKASOSMCRD11Q,Outstanding Individual Personal Loans - Credit Card Receivables (Male)
BKASOSMHSG11Q,Outstanding Individual Personal Loans - Housing Loans (Male)
BKASPBNNPR11A,Net NPAs of Public Sector Banks (%)
BKASPSLAGR11M,Priority Sector Loans of Scheduled Commercial Banks - Agriculture (Monthly)
BKASPSLMCR11M,Priority Sector Loans of Scheduled Commercial Banks - Micro Credit (Monthly)
BKASPSLMSE11M,Priority Sector Loans of Scheduled Commercial Banks - Micro and Small Enterprises (Monthly)
BKASPSLREN11M,Priority Sector Loans of Scheduled Commercial Banks - Renewable Energy (Monthly)
BKASPSUAGN11Q,"Number of Loan Accounts of Public Sector Banks to Agriculture (Quarterly, BSR1)"
BKASPSUAIC11A,"Outstanding Credit of Public Sector Banks to Agriculture - Indirect Finance (Annual, BSR1)"
BKASPSUAIL11Q,"Outstanding Credit of Public Sector Banks to Agriculture - Indirect Finance (Quarterly, BSR1)"
BKASPSUAIN11A,"Number of Loan Accounts of Public Sector Banks to Agriculture - Indirect Finance (Annual, BSR1)"
BKASPSUAUN11A,"Number of Loan Accounts of Public Sector Banks to Vehicles, Vehicle Parts (Annual, BSR1)"
BKASPSUBMN11A,"Number of Loan Accounts of Public Sector Banks to Basic Metals & Metal Products (Annual, BSR1)"
BKASPSUCCL11Q,"Outstanding Credit of Public Sector Banks to Credit Cards (Quarterly, BSR1)"
BKASPSUCCN11A,"Number of Loan Accounts of Public Sector Banks to Credit Cards (Annual, BSR1)"
BKASPSUCOL11Q,"Outstanding Credit of Public Sector Banks to Construction (Quarterly, BSR1)"
BKASPSUCPN11A,"Number of Loan Accounts of Public Sector Banks to Chemicals & Chemical Products (Annual, BSR1)"
BKASPSUDPN11A,"Number of Loan Accounts of Public Sector Banks to Drugs & Pharmaceuticals (Annual, BSR1)"
BKASPSUEDN11A,"Number of Loan Accounts of Public Sector Banks to Education (Annual, BSR1)"
BKASPSUENC11A,"Outstanding Credit of Public Sector Banks to Engineering (Annual, BSR1)"
BKASPSUENN11A,"Number of Loan Accounts of Public Sector Banks to Engineering (Annual, BSR1)"
BKASPSUEON11A,"Number of Loan Accounts of Public Sector Banks to Edible Oils & Vanaspati (Annual, BSR1)"
BKASPSUFIC11A,"Outstanding Credit of Public Sector Banks to Financial Sector (Annual, BSR1)"
BKASPSUFIN11A,"Number of Loan Accounts of Public Sector Banks to Financial Sector (Annual, BSR1)"
BKASPSUFVN11A,"Number of Loan Accounts of Public Sector Banks to Processing of Fruits & Vegetables (Annual, BSR1)"
BKASPSUGJC11A,"Outstanding Credit of Public Sector Banks to Gems & Jewellery (Annual, BSR1)"
BKASPSUGJN11A,"Number of Loan Accounts of Public Sector Banks to Gems & Jewellery (Annual, BSR1)"
BKASPSUHCN11A,"Number of Loan Accounts of Public Sector Banks to Heavy Industrial Chemicals (Annual, BSR1)"
BKASPSUHOC11A,"Outstanding Credit of Public Sector Banks to Housing (Annual, BSR1)"
BKASPSUIFN11A,"Number of Loan Accounts of Public Sector Banks to Infrastructure Construction (Annual, BSR1)"
BKASPSUMIN11A,"Number of Loan Accounts of Public Sector Banks to Mining & Quarrying (Annual, BSR1)"
BKASPSUMQL11Q,"Outstanding Credit of Public Sector Banks to Mining & Quarrying (Quarterly, BSR1)"
BKASPSUMQN11Q,"Number of Loan Accounts of Public Sector Banks to Mining & Quarrying (Quarterly, BSR1)"
BKASPSUNEC11A,"Outstanding Credit of Public Sector Banks to Non-Edible Oils (Annual, BSR1)"
BKASPSUNFN11A,"Number of Loan Accounts of Public Sector Banks to Non-Ferrous Metals (Annual, BSR1)"
BKASPSUOPN11A,"Number of Loan Accounts of Public Sector Banks to Other Personal Loans (Annual, BSR1)"
BKASPSUOPN11Q,"Number of Loan Accounts of Public Sector Banks to Other Personal Loans (Quarterly, BSR1)"
BKASPSUOSC11A,"Outstanding Credit of Public Sector Banks to Other Services (Annual, BSR1)"
BKASPSUPSL11Q,"Outstanding Credit of Public Sector Banks to Professional & Other Services (Quarterly, BSR1)"
BKASPSURTN11A,"Number of Loan Accounts of Public Sector Banks to Retail Trade (Annual, BSR1)"
BKASPSUTRL11Q,"Outstanding Credit of Public Sector Banks to Trade (Quarterly, BSR1)"
BKASPSUTRN11Q,"Number of Loan Accounts of Public Sector Banks to Trade (Quarterly, BSR1)"
BKASPSUTXN11A,"Number of Loan Accounts of Public Sector Banks to Textiles (Annual, BSR1)"
BKASPSUWTL11Q,"Outstanding Credit of Public Sector Banks to Wholesale Trade (Quarterly, BSR1)"
BKASPVGNPR11A,Gross NPAs of Private Sector Banks (%)
BKASPVTADN11Q,"Number of Loan Accounts of Private Sector Banks to Agriculture - Direct Finance (Quarterly, BSR1)"
BKASPVTCCL11Q,"Outstanding Credit of Private Sector Banks to Credit Cards (Quarterly, BSR1)"
BKASPVTCCN11A,"Number of Loan Accounts of Private Sector Banks to Credit Cards (Annual, BSR1)"
BKASPVTCEC11A,"Outstanding Credit of Private Sector Banks to Cement & Cement Products (Annual, BSR1)"
BKASPVTCEN11A,"Number of Loan Accounts of Private Sector Banks to Cement & Cement Products (Annual, BSR1)"
BKASPVTCOL11Q,"Outstanding Credit of Private Sector Banks to Construction (Quarterly, BSR1)"
BKASPVTCON11A,"Number of Loan Accounts of Private Sector Banks to Construction (Annual, BSR1)"
BKASPVTCPN11A,"Number of Loan Accounts of Private Sector Banks to Chemicals & Chemical Products (Annual, BSR1)"
BKASPVTCTC11A,"Outstanding Credit of Private Sector Banks to Cotton Textiles (Annual, BSR1)"
BKASPVTELC11A,"Outstanding Credit of Private Sector Banks to Electronic Machinery & Goods (Annual, BSR1)"
BKASPVTEMC11A,"Outstanding Credit of Private Sector Banks to Electrical Machinery & Goods (Annual, BSR1)"
BKASPVTENN11A,"Number of Loan Accounts of Private Sector Banks to Engineering (Annual, BSR1)"
BKASPVTFVC11A,"Outstanding Credit of Private Sector Banks to Processing of Fruits & Vegetables (Annual, BSR1)"
BKASPVTFVN11A,"Number of Loan Accounts of Private Sector Banks to Processing of Fruits & Vegetables (Annual, BSR1)"
BKASPVTGWC11A,"Outstanding Credit of Private Sector Banks to Gas, Steam & Water Supply (Annual, BSR1)"
BKASPVTGWN11A,"Number of Loan Accounts of Private Sector Banks to Gas, Steam & Water Supply (Annual, BSR1)"
BKASPVTHCC11A,"Outstanding Credit of Private Sector Banks to Heavy Industrial Chemicals (Annual, BSR1)"
BKASPVTHEC11A,"Outstanding Credit of Private Sector Banks to Heavy Engineering (Annual, BSR1)"
BKASPVTHSN11Q,"Number of Loan Accounts of Private Sector Banks to Housing (Quarterly, BSR1)"
BKASPVTHTC11A,"Outstanding Credit of Private Sector Banks to Handloom Textiles & Khadi (Annual, BSR1)"
BKASPVTIFC11A,"Outstanding Credit of Private Sector Banks to Infrastructure Construction (Annual, BSR1)"
BKASPVTINL11Q,"Outstanding Credit of Private Sector Banks to Industry (Quarterly, BSR1)"
BKASPVTINN11A,"Number of Loan Accounts of Private Sector Banks to Industry (Annual, BSR1)"
BKASPVTINN11Q,"Number of Loan Accounts of Private Sector Banks to Industry (Quarterly, BSR1)"
BKASPVTLEN11A,"Number of Loan Accounts of Private Sector Banks to Light Engineering (Annual, BSR1)"
BKASPVTMGC11A,"Outstanding Credit of Private Sector Banks to Manufacturing (Annual, BSR1)"
BKASPVTMIC11A,"Outstanding Credit of Private Sector Banks to Mining & Quarrying (Annual, BSR1)"
BKASPVTNIN11A,"Number of Loan Accounts of Private Sector Banks to Non-Infrastructure Construction (Annual, BSR1)"
BKASPVTPLC11A,"Outstanding Credit of Private Sector Banks to Personal Loans (Annual, BSR1)"
BKASPVTPPC11A,"Outstanding Credit of Private Sector Banks to Paper, Paper Products & Printing (Annual, BSR1)"
BKASPVTPSL11Q,"Outstanding Credit of Private Sector Banks to Professional & Other Services (Quarterly, BSR1)"
BKASPVTPSN11Q,"Number of Loan Accounts of Private Sector Banks to Professional & Other Services (Quarterly, BSR1)"
BKASPVTSGN11A,"Number of Loan Accounts of Private Sector Banks to Sugar (Annual, BSR1)"
BKASPVTTEN11A,"Number of Loan Accounts of Private Sector Banks to Tea Processing (Annual, BSR1)"
BKASPVTTOC11A,"Outstanding Credit of Private Sector Banks to Transport Operators (Annual, BSR1)"
BKASPVTTRC11A,"Outstanding Credit of Private Sector Banks to Trade (Annual, BSR1)"
BKASPVTUTN11A,"Number of Loan Accounts of Private Sector Banks to Utilities (Annual, BSR1)"
BKASPVTWPC11A,"Outstanding Credit of Private Sector Banks to Wood & Wood Products (Annual, BSR1)"
BKASPVTWTL11Q,"Outstanding Credit of Private Sector Banks to Wholesale Trade (Quarterly, BSR1)"
BKASPVTWTN11A,"Number of Loan Accounts of Private Sector Banks to Wholesale Trade (Annual, BSR1)"
BKASROEIMF11Q,Aggregate Return on Equity of Banking System (%)
BKASRRBCCC11A,"Outstanding Credit of Regional Rural Banks to Credit Cards (Annual, BSR1)"
BKASRRBCCN11A,"Number of Loan Accounts of Regional Rural Banks to Credit Cards (Annual, BSR1)"
BKASRRBELN11A,"Number of Loan Accounts of Regional Rural Banks to Electronic Machinery & Goods (Annual, BSR1)"
BKASRRBEMC11A,"Outstanding Credit of Regional Rural Banks to Electrical Machinery & Goods (Annual, BSR1)"
BKASRRBEMN11A,"Number of Loan Accounts of Regional Rural Banks to Electrical Machinery & Goods (Annual, BSR1)"
BKASRRBIRC11A,"Outstanding Credit of Regional Rural Banks to Iron & Steel (Annual, BSR1)"
BKASRRBMIC11A,"Outstanding Credit of Regional Rural Banks to Mining & Quarrying (Annual, BSR1)"
BKASRRBMIN11A,"Number of Loan Accounts of Regional Rural Banks to Mining & Quarrying (Annual, BSR1)"
BKASRRBNEC11A,"Outstanding Credit of Regional Rural Banks to Non-Edible Oils (Annual, BSR1)"
BKASRRBOFN11A,"Number of Loan Accounts of Regional Rural Banks to Others (Annual, BSR1)"
